Date,VarBKM,ERP,ERP_L1,LB,RV_monthly,VRP_monthly,VWVS,OWVS,ID
1996-09-18,0.1926610745701326,2.2238431999999997,8.4830916,0.18222132000000002,0.0864134,0.1062476745701326,6.80064564,7.365357180000001,2.1561832
1996-09-25,0.2013808936251573,4.3205788,2.2238431999999997,0.18873856,0.10045634,0.10092455362515729,8.33535218,8.39415644,2.2016608
1996-10-02,0.20942164336704003,1.2759900000000002,4.3205788,0.19607544,0.10327524,0.10614640336704002,9.493158020000001,9.947474,2.2837432
1996-10-09,0.19107738719928588,3.9940268000000003,1.2759900000000002,0.17769957999999997,0.09511706,0.09596032719928586,8.8857752,9.094312259999999,2.3157192
1996-10-16,0.1890399235079231,1.1385032,3.9940268000000003,0.17883612000000002,0.08717525999999999,0.1018646635079231,7.561754400000001,8.76618152,2.362457
1996-10-23,0.19793516332145153,-3.6537264,1.1385032,0.18633798,0.08963081,0.10830435332145154,7.7690753400000006,7.60783592,2.3980566000000003
1996-10-30,0.2515521302959367,13.3789312,-3.6537264,0.2346324,0.09011416700000002,0.16143796329593668,9.047446639999999,8.53968202,2.4175274
1996-11-06,0.2367829254263259,3.3648963999999997,13.3789312,0.22173679999999998,0.09410734700000001,0.1426755784263259,7.487661100000001,7.78365466,2.4498472000000002
1996-11-13,0.19075762746786148,6.653082,3.3648963999999997,0.17955558,0.09640042700000001,0.09435720046786149,7.1275559,7.52765836,2.4499134
1996-11-20,0.17409237849624365,5.845068800000001,6.653082,0.16566942,0.092885427,0.08120695149624364,7.03692984,7.06892702,2.4395614
1996-11-27,0.20775196210516575,-5.4906924,5.845068800000001,0.19651425999999997,0.10497563000000001,0.10277633210516574,7.52145488,7.67407972,2.4103676
1996-12-04,0.2645780439369121,-2.6657588,-5.4906924,0.2473321,0.11117573,0.1534023139369121,9.462572450000001,8.433219475000001,2.46216825
1996-12-11,0.2704330393012327,-5.3321836,-2.6657588,0.25628796000000004,0.20650485000000005,0.06392818930123262,7.729690419999999,7.44168058,2.459161
1996-12-18,0.33800945338669874,10.042102,-5.3321836,0.31666586,0.24706345999999996,0.09094599338669881,6.1877862200000004,6.9507794999999994,2.437731
1996-12-25,0.2841218130665659,-5.6224104,10.042102,0.2639534,0.25606461,0.0280572030665659,7.036847625000001,5.987244775000001,2.3898474999999997
1997-01-01,0.29357630632072435,3.7762156,-5.6224104,0.2734008,0.24951731000000008,0.04405899632072426,9.779924275,7.800262250000001,2.29456275
1997-01-08,0.2928544810122599,9.6978552,3.7762156,0.2754817,0.23836162000000002,0.05449286101225988,6.26132766,6.55211668,2.2486882
1997-01-15,0.3009677431303451,9.3946556,9.6978552,0.28491237999999997,0.20785941999999996,0.09310832313034513,5.3772478,5.554458259999999,2.239565
1997-01-22,0.26574166013037975,-7.3774131999999994,9.3946556,0.25181188,0.19892291,0.06681875013037977,6.3457131,5.8210491399999995,2.2254092
1997-01-29,0.3098988487497132,2.6659772,-7.3774131999999994,0.29142922000000004,0.28595461,0.023944238749713236,7.89829422,7.02061254,2.1690646
1997-02-05,0.30456263216471735,12.232834400000002,2.6659772,0.28555732,0.29019700000000004,0.014365632164717312,8.11159732,7.53300374,2.1644259999999997
1997-02-12,0.30548629536034816,4.675557199999999,12.232834400000002,0.28861968,0.27700518999999996,0.028481105360348175,6.879531699999999,6.7700911,2.1533338000000004
1997-02-19,0.296214291697564,-3.7669264,4.675557199999999,0.2786331,0.25637638999999995,0.039837901697564085,6.8182535500000006,7.901267525,2.1406722499999997
1997-02-26,0.32633780598611767,-1.9922679999999997,-3.7669264,0.3073093,0.24776889000000002,0.07856891598611764,9.07317024,9.80045846,2.1217692
1997-03-05,0.3408934883904974,1.0705748000000002,-1.9922679999999997,0.32504654000000005,0.21062098999999998,0.1302724983904974,8.739180399999999,10.41384064,2.131162
1997-03-12,0.3141419289791422,-9.8050316,1.0705748000000002,0.2996635,0.17321818,0.1409237489791422,7.183136780000001,7.921422660000001,2.1352271999999997
1997-03-19,0.35624726897872094,2.2497696,-9.8050316,0.34004692000000003,0.20198707999999999,0.15426018897872099,5.24223766,5.31394884,2.152837
1997-03-26,0.308561512052457,-21.489954,2.2497696,0.29476404,0.24346827999999998,0.06509323205245704,6.04732452,5.64741278,2.1440452
1997-04-02,0.36487955204117967,5.4405296,-21.489954,0.34173175,0.27686218,0.08801737204117968,9.051022725000001,9.774683725,2.05860275
1997-04-09,0.29213838597155334,1.0927536,5.4405296,0.27857975999999995,0.29302599999999995,-0.0008876140284466011,7.3997572,7.7441920600000005,2.0021774
1997-04-16,0.2818748974526656,4.964008000000001,1.0927536,0.2703036,0.3189991,-0.03712420254733438,6.112234439999999,7.490551100000001,1.952243
1997-04-23,0.2952077287238491,13.769392799999999,4.964008000000001,0.28027798,0.3212552,-0.026047471276150924,8.477533280000001,7.2804252599999995,1.885916
1997-04-30,0.3292063973723793,7.0429804,13.769392799999999,0.30812424000000005,0.27445880999999994,0.054747587372379336,9.14419632,7.326488419999999,1.8351741999999998
1997-05-07,0.2996060589186358,9.625771199999999,7.0429804,0.28424966,0.24201831000000001,0.057587748918635745,6.53711134,5.79565096,1.7638948
1997-05-14,0.34051980990692543,1.1543640000000002,9.625771199999999,0.32945952,0.26754821,0.07297159990692541,4.81645714,5.06564644,1.6245318000000002
1997-05-21,0.3285122450382789,3.4999948000000005,1.1543640000000002,0.31615657999999996,0.2558545100000001,0.07265773503827887,5.2196793,6.154090119999999,1.5073192
1997-05-28,0.2772872723464139,-3.5619856,3.4999948000000005,0.26775937499999997,0.23907040000000004,0.03821687234641388,4.439838975000001,5.306485475000001,1.4328242500000001
1997-06-04,0.30197803021161174,13.3676888,-3.5619856,0.290503,0.24159200000000003,0.06038603021161172,5.1686537800000005,6.20306002,1.4397492
1997-06-11,0.29136005778636287,8.6027568,13.3676888,0.28074558,0.19407604700000003,0.09728401078636284,1.7851683,3.0184970200000003,1.4325436
1997-06-18,0.29935739254942056,-0.5446472,8.6027568,0.28400677999999996,0.186379293,0.11297809954942059,3.39012722,2.96177298,1.4032452000000002
1997-06-25,0.32875145156963637,6.249394,-0.5446472,0.3168237,0.197484333,0.13126711856963638,5.28390312,5.74002684,1.5021934000000001
1997-07-02,0.3353410978379874,1.6618236000000002,6.249394,0.3246007,0.203164033,0.1321770648379874,3.2935247600000004,4.11884284,1.5389628
1997-07-09,0.28138045231297704,12.20124,1.6618236000000002,0.269188175,0.22558718599999997,0.05579326631297708,3.29182525,3.1391065000000005,1.58765475
1997-07-16,0.300913342017777,-0.32702440000000005,12.20124,0.28667292,0.24482003999999996,0.05609330201777701,3.5353178400000003,3.5052651000000004,1.6502674000000002
1997-07-23,0.39254729996250176,6.4139344000000005,-0.32702440000000005,0.37240744000000003,0.27016320000000005,0.12238409996250173,5.34970398,5.469292020000001,1.7898086
1997-07-30,0.37317748463587863,2.8666076,6.4139344000000005,0.35445975999999996,0.22787240000000003,0.1453050846358786,7.70628824,5.78829272,1.8404267999999997
1997-08-06,0.37444344294396736,-16.2430332,2.8666076,0.35351836,0.22611343999999994,0.14833000294396742,6.545691579999999,6.25898462,1.9349598000000003
1997-08-13,0.42712775494430133,7.0932012,-16.2430332,0.40446334,0.27837364000000003,0.1487541149443013,5.70382288,6.58899808,1.9628576000000002
1997-08-20,0.4435649759315606,-11.2837584,7.0932012,0.41821508,0.30273504000000007,0.1408299359315605,5.8537870000000005,7.37371664,1.9666343999999998
1997-08-27,0.49184845979636344,5.8086308,-11.2837584,0.45672316,0.37020469000000006,0.12164376979636338,8.54514256,10.49721636,1.9742856
1997-09-03,0.5130635371843193,-4.128866,5.8086308,0.48026084999999996,0.38443435,0.12862918718431932,8.0297634,9.493905275,1.95365875
1997-09-10,0.4969025356867796,10.044845599999999,-4.128866,0.46701716,0.37977795000000003,0.11712458568677955,6.568941779999999,8.04808134,1.9593858
1997-09-17,0.5022454640597871,0.35704640000000004,10.044845599999999,0.46834676,0.333292173,0.16895329105978701,6.730544739999999,6.7829616800000005,1.9054115999999999
1997-09-24,0.40283410814427334,3.909662,0.35704640000000004,0.36968748000000007,0.26604122299999994,0.13679288514427337,7.253782760000001,7.205122599999999,1.9051538
1997-10-01,0.4175987067008502,7.5900596,3.909662,0.38419618000000005,0.232642263,0.1849564437008502,9.574750680000001,9.7472472,1.9233919999999998
1997-10-08,0.35975095565569154,-3.825732,7.5900596,0.33464226,0.24270406299999997,0.11704689265569154,7.388300340000001,7.5972189,1.9112479999999998
1997-10-15,0.32279143605218447,0.8380044,-3.825732,0.30632004,0.23356584000000005,0.08922559605218441,4.42247788,5.00015832,1.9152456000000002
1997-10-22,0.332012563276603,-21.2394672,0.8380044,0.31528196,0.24680803999999998,0.08520452327660301,6.40066202,6.12926112,1.9104457999999997
1997-10-29,0.6889063889901378,9.916736,-21.2394672,0.61527232,0.6494901999999999,0.039416188990137796,8.77823786,8.04432454,1.8586416000000001
1997-11-05,0.9879705787352634,-16.298169599999998,9.916736,0.80987588,0.7195301,0.2684404787352634,15.441432420000002,13.35072824,1.8079013999999998
1997-11-12,1.1092172360281984,16.6128152,-16.298169599999998,0.9107601,0.8056232999999999,0.30359393602819845,14.3460967,13.0496327,1.7926794
1997-11-19,0.8900661508228908,2.6606908,16.6128152,0.7554676200000001,0.79632,0.09374615082289074,11.57646484,11.38973882,1.8064160000000002
1997-11-26,0.6566059331418745,10.274466,2.6606908,0.57143634,0.658278,-0.0016720668581255045,12.17758514,11.96839088,1.7983296000000002
1997-12-03,0.568527140382887,-3.4550336,10.274466,0.49566385,0.2888658999999999,0.2796612403828871,11.6662957,12.49061565,1.8202915
1997-12-10,0.46836462176277505,-2.2039155999999998,-3.4550336,0.41371465999999996,0.2194666,0.24889802176277503,8.45857562,10.383693680000002,1.8125765999999999
1997-12-17,0.6142511559744611,-13.933483200000001,-2.2039155999999998,0.5321773,0.1896455,0.42460565597446115,9.95704748,10.94306998,1.818531
1997-12-24,0.6936040006194176,15.4078296,-13.933483200000001,0.6029437599999999,0.24522279999999994,0.4483812006194177,14.026256080000001,14.297807739999998,1.8077712000000004
1997-12-31,0.5631494107816196,-2.8531724,15.4078296,0.492433975,0.24165669999999997,0.3214927107816196,14.160225999999998,13.131588724999999,1.8073845000000002
1998-01-07,0.5024407749095241,-2.9583116,-2.8531724,0.43722305,0.24599580000000004,0.2564449749095241,12.180521925,11.554996599999999,1.822401
1998-01-14,0.5839349289812422,5.0177376,-2.9583116,0.5163347199999999,0.29352049999999996,0.29041442898124226,11.411400239999999,11.748412779999999,1.8112828
1998-01-21,0.40633901680453766,2.4278184,5.0177376,0.363888475,0.24914239999999999,0.15719661680453764,11.316927849999999,10.871213075,1.9257752499999998
1998-01-28,0.4355063749196272,11.5140492,2.4278184,0.38757284000000003,0.2689325,0.1665738749196272,10.53402758,10.63361942,2.0606278
1998-02-04,0.37597635475715124,5.1732892,11.5140492,0.33923563999999995,0.2756908,0.10028555475715124,8.72503806,9.0999608,2.2210474000000002
1998-02-11,0.3575536587863965,4.4798992,5.1732892,0.3260714,0.20235867000000002,0.1551949887863965,8.37959028,6.66735846,2.2468458
1998-02-18,0.32022408241854095,3.8872584000000003,4.4798992,0.294757025,0.17741587,0.14280821241854094,7.653819400000001,7.562514075,2.24948025
1998-02-25,0.29770729833294146,0.7261603999999999,3.8872584000000003,0.27448279999999997,0.14715877000000002,0.15054852833294147,9.00263558,8.713305660000001,2.1727444
1998-03-04,0.30035842936132695,8.4337464,0.7261603999999999,0.277267,0.12884587,0.17151255936132692,9.41453814,10.333491559999999,2.0650546
1998-03-11,0.32076525890249996,6.0211619999999995,8.4337464,0.2965943,0.13096966,0.1897955989025,9.07791992,9.945928760000001,1.9513694
1998-03-18,0.26481869491367893,5.418945600000001,6.0211619999999995,0.24633341999999997,0.12467465999999998,0.14014403491367897,6.8486986,6.88268062,1.8380931999999999
1998-03-25,0.32229700131185546,1.9937672,5.418945600000001,0.2894168,0.12651148,0.19578552131185545,9.49182152,8.66979704,1.7592069999999997
1998-04-01,0.4709370415056919,-2.5968307999999998,1.9937672,0.41937586,0.13494660984999998,0.33599043165569187,10.88881756,11.104567300000001,1.7223468
1998-04-08,0.43630179547961767,5.972242400000001,-2.5968307999999998,0.3909182799999999,0.13138404985000002,0.30491774562961765,11.560380640000002,11.6637927,1.6874274000000002
1998-04-15,0.38660156843038435,4.1004331999999994,5.972242400000001,0.349877075,0.12918840985000002,0.2574131585803843,8.143132075,8.869600124999998,1.7046507499999999
1998-04-22,0.3449828263836145,-13.5159692,4.1004331999999994,0.31295086,0.13842195985,0.20656086653361452,8.4487694,8.86747206,1.7036028
1998-04-29,0.437442480230241,3.4723751999999997,-13.5159692,0.39024188000000004,0.15153022999999996,0.2859122502302411,11.04717354,10.423145419999999,1.665931
1998-05-06,0.3588186759703481,4.8755124,3.4723751999999997,0.32344936,0.15430334,0.20451533597034807,9.559165259999999,9.4995545,1.6108393999999997
1998-05-13,0.3282130319804058,-0.39389919999999995,4.8755124,0.29835498,0.15493067999999996,0.17328235198040584,8.61364504,8.67103638,1.5501167999999999
1998-05-20,0.3145913818479754,-9.9271408,-0.39389919999999995,0.2839932,0.17237820999999998,0.14221317184797544,11.397199780000001,10.819666400000001,1.5257766000000001
1998-05-27,0.35725021829619014,-4.0153115999999995,-9.9271408,0.32195192499999997,0.17904560999999997,0.17820460829619017,10.759593375000001,12.181831275,1.52195725
1998-06-03,0.4035364952202056,10.5823372,-4.0153115999999995,0.3640421,0.17598940000000002,0.22754709522020564,11.950788800000002,14.5966084,1.5196336
1998-06-10,0.35033986170317855,-2.2252512,10.5823372,0.32113166,0.18331057999999997,0.16702928170317857,9.83248846,10.80163252,1.5152824
1998-06-17,0.48444754520702893,9.0425936,-2.2252512,0.42742231999999997,0.23800688000000003,0.2464406652070289,11.70669986,12.15540174,1.5014806
1998-06-24,0.3767309236188546,5.0830472,9.0425936,0.33710481999999997,0.24116521999999999,0.1355657036188546,10.1767237,11.439234579999999,1.5024974
1998-07-01,0.30265053348493476,6.127795600000001,5.0830472,0.27626592000000005,0.21456342,0.08808711348493475,9.42499356,9.2802584,1.472504
1998-07-08,0.26083371816101936,2.5866448,6.127795600000001,0.23993675,0.187824616,0.07300910216101934,7.630083025000001,8.130837025,1.44943675
1998-07-15,0.2513073639017556,-4.0357464,2.5866448,0.23401287999999998,0.14646763599999998,0.10483972790175562,7.64125018,7.905906659999999,1.4689034
1998-07-22,0.2657528085502024,-14.093993600000001,-4.0357464,0.24428354000000002,0.12142599600000001,0.14432681255020238,9.27086584,8.40255152,1.4805884
1998-07-29,0.47331817368873724,-16.0638156,-14.093993600000001,0.41847252,0.20042989600000002,0.27288827768873725,11.492039199999999,9.93122268,1.4720474000000001
1998-08-05,0.610787640296469,0.9192883999999999,-16.0638156,0.53035146,0.33491870000000007,0.27586894029646897,12.34237348,12.2966073,1.4721419999999998
1998-08-12,0.7066187041233232,4.7667108,0.9192883999999999,0.60272764,0.45287417999999996,0.2537445241233232,12.370577060000002,13.006230960000002,1.4814687999999998
1998-08-19,0.8097447744658225,-5.1547128,4.7667108,0.67518336,0.5112907400000001,0.29845403446582236,10.712100620000001,13.381082819999998,1.471116
1998-08-26,0.8159521927529136,-36.7453556,-5.1547128,0.6824810200000001,0.57830354,0.23764865275291364,12.49895276,14.22097816,1.4839238
1998-09-02,1.264160153420165,5.5828644,-36.7453556,1.10268546,0.9550021600000002,0.3091579934201647,14.783078919999998,15.173638,1.4423594000000002
1998-09-09,1.4129135582921097,15.2880756,5.5828644,1.16350395,0.9935623599999999,0.41935119829210993,13.578248425,12.950051925,1.4072999999999998
1998-09-16,1.3985346913834855,7.3345367999999995,15.2880756,1.1393257,1.1242602000000002,0.27427449138348553,14.906165,15.42324742,1.3009193999999997
1998-09-23,1.1917644416833466,-18.657381599999997,7.3345367999999995,1.00213696,1.2636102999999999,-0.07184585831665324,14.36184442,13.814790939999998,1.2643936
1998-09-30,1.098927940494931,-19.8278876,-18.657381599999997,0.9281193999999999,1.0974038,0.0015241404949309367,16.397237540000003,14.7158545,1.210165
1998-10-07,1.5075101407562852,13.9241444,-19.8278876,1.28148244,1.0814541,0.42605604075628517,12.076084759999999,14.033272400000001,1.1413784
1998-10-14,1.4519248921559789,24.329014400000002,13.9241444,1.26405502,1.1046327999999999,0.34729209215597895,10.29669682,10.184436560000002,1.05615
1998-10-21,0.9691661012554134,-0.958212,24.329014400000002,0.80980902,1.2014972000000002,-0.23233109874458668,10.09061924,10.26771254,1.0648376
1998-10-28,0.8881050176203318,18.083506399999997,-0.958212,0.73040812,1.1329091000000002,-0.2448040823796684,12.75789732,11.91043066,1.2319170000000002
1998-11-04,0.6529073609150359,0.8703736,18.083506399999997,0.5478946199999999,0.9256799,-0.2727725390849641,11.785326199999998,12.301124999999999,1.3209870000000001
1998-11-11,0.6263370452859102,8.052666799999999,0.8703736,0.53130186,0.6220595000000001,0.004277545285910102,14.25786356,12.566102740000002,1.3602944000000001
1998-11-18,0.6653773607966433,14.532058000000001,8.052666799999999,0.5722187599999999,0.34426059999999997,0.32111676079664336,10.64253484,10.71473406,1.3339738
1998-11-25,0.4390128306316155,-5.2237044,14.532058000000001,0.38088735999999995,0.31415688900000005,0.12485594163161545,10.700306900000001,11.505731319999999,1.3332916
1998-12-02,0.5430824078258472,3.6944008,-5.2237044,0.4624455249999999,0.286563289,0.25651911882584716,13.758135225,14.779561450000001,1.4150112499999998
1998-12-09,0.5738328941817648,-7.9287756,3.6944008,0.49755831999999994,0.30520632900000005,0.2686265651817647,11.768202080000002,12.923011979999998,1.3718032
1998-12-16,0.7230466100705294,22.3158168,-7.9287756,0.6234402,0.30732462899999996,0.4157219810705295,10.47705586,10.41643498,1.381811
1998-12-23,0.48814360869794216,0.9150119999999999,22.3158168,0.42641836000000005,0.31019104000000003,0.1779525686979421,10.43438744,9.64546018,1.3371534
1998-12-30,0.4652465112609279,12.6393844,0.9150119999999999,0.402040925,0.31729647,0.14795004126092795,9.37647135,9.897842525,1.2095745
1999-01-06,0.5359624225389975,-12.217008,12.6393844,0.458978,0.27210114,0.2638612825389975,9.98086,8.805591525,1.0954917499999999
1999-01-13,0.5589022142323243,6.866286399999999,-12.217008,0.50175342,0.35750634,0.20139587423232433,8.16278784,8.89704482,1.0887646
1999-01-20,0.7438674495203697,-4.3400848000000005,6.866286399999999,0.65605345,0.40302013000000003,0.3408473195203697,9.695395366666666,10.3187487,1.1010840000000002
1999-01-27,0.7991542274544692,8.9032328,-4.3400848000000005,0.69483448,0.4737582100000001,0.32539601745446906,9.4937424,9.92435152,1.0920102
1999-02-03,0.665676048584205,-16.075046,8.9032328,0.58057488,0.5370978999999999,0.12857814858420513,12.01988528,11.878900960000001,1.1468502
1999-02-10,0.7750907748836001,0.08937000000000003,-16.075046,0.68457536,0.5351021000000001,0.23998867488360004,10.9976308,10.734938860000002,1.1444134
1999-02-17,0.7181420326418558,9.0488864,0.08937000000000003,0.64691705,0.48423990999999994,0.23390212264185595,9.004179325,8.98369495,1.14338275
1999-02-24,0.6432968072677524,-8.487863599999999,9.0488864,0.57487504,0.43617409999999995,0.2071227072677524,11.135925819999999,11.32608258,1.1306356
1999-03-03,0.6778786610192324,18.3746804,-8.487863599999999,0.6032987599999999,0.43001092,0.2478677410192324,11.32482092,12.44681098,1.1418507999999998
1999-03-10,0.5302009170229558,3.0439764,18.3746804,0.47467522,0.43545251999999995,0.0947483970229558,10.10769248,10.601543119999999,1.1718009999999999
1999-03-17,0.51338705597753,-9.5690796,3.0439764,0.4717255,0.38135842,0.13202863597752998,8.37482052,7.3906497,1.1827978
1999-03-24,0.5359799062232332,5.2084856,-9.5690796,0.49484734,0.35588672,0.18009318622323323,7.776234179999999,8.85039538,1.2005718
1999-03-31,0.4688401213019399,11.9983676,5.2084856,0.43176022000000003,0.31650860000000003,0.15233152130193986,9.97884818,9.81991726,1.2264574000000001
1999-04-07,0.42873856449605097,0.2897924,11.9983676,0.395469675,0.24493829999999994,0.18380026449605102,8.704052125,8.035394525000001,1.22802425
1999-04-14,0.4338437720021378,2.2673992,0.2897924,0.40538214,0.25067609999999996,0.18316767200213785,6.3518225600000005,6.491686459999999,1.2181542
1999-04-21,0.493634123315533,3.4417780000000002,2.2673992,0.45436042,0.41801089999999996,0.07562322331553309,8.052160579999999,8.35814246,1.2351108
1999-04-28,0.4522393997884332,-1.2764344,3.4417780000000002,0.41407568,0.41585809999999995,0.03638129978843323,7.293808640000001,6.836922080000001,1.2575903999999998
1999-05-05,0.5234147034346843,4.6201012,-1.2764344,0.468569,0.4337896992999999,0.08962500413468438,10.95271118,10.082541119999998,1.2142584
1999-05-12,0.5576000115275181,-5.7869468,4.6201012,0.5012722,0.5457859063,0.011814105227518114,10.02165022,9.30227446,1.2301536
1999-05-19,0.5667338105768556,-12.4119536,-5.7869468,0.51060016,0.5365028063,0.030231004276855527,8.5380207,9.17189474,1.2450430000000001
1999-05-26,0.5923102520198585,-3.2042832,-12.4119536,0.52630722,0.4989380063,0.09337224571985851,11.12964098,11.7686724,1.2538504000000001
1999-06-02,0.6019834379743256,6.8634424,-3.2042832,0.5369485,0.5198423070000001,0.08214113097432556,12.043547,13.621609874999999,1.24171875
1999-06-09,0.5040195902276469,3.1489815999999995,6.8634424,0.45043416000000003,0.48259179999999996,0.021427790227646938,9.7463914,11.76292934,1.2220735999999999
1999-06-16,0.5391982777154891,0.5640383999999999,3.1489815999999995,0.48503084,0.3666192999999999,0.17257897771548913,7.19846024,7.5116831799999995,1.229534
1999-06-23,0.3885085537109455,11.1361512,0.5640383999999999,0.35251753999999996,0.34277479,0.045733763710945494,9.67770778,10.007272780000001,1.1788231999999998
1999-06-30,0.421193492808186,6.5944956,11.1361512,0.380471675,0.24921269000000007,0.17198080280818595,10.06551256,11.52028226,1.053639
1999-07-07,0.3134202307852971,0.46821680000000004,6.5944956,0.2895939,0.21964858999999998,0.09377164078529718,8.616811625,8.739501299999999,1.0306585
1999-07-14,0.29699324393043486,-5.8280764,0.46821680000000004,0.27839990000000003,0.28292958999999995,0.014063653930434898,6.484947599999999,8.54677062,0.9992678199999999
1999-07-21,0.30129647737078463,-4.326232399999999,-5.8280764,0.28183258,0.28936409999999996,0.011932377370784666,8.12760446,8.7811951,0.9922168
