Date,erp1w,erp2w,erp3w,erp4w,erp5w,erp6w,erp7w,erp8w,erp9w,erp10w,erp11w,erp12w
1996-10-02,1.2759900000000002,2.6313886,2.1308694666666668,0.6810876,3.2171588800000004,3.238231533333333,3.7234256571428572,3.98601045,2.931483288888889,2.3699764,1.6676340363636366,2.363903666666667
1996-10-09,3.9940268000000003,2.565932,0.49159373333333334,3.7127637,3.6424180800000006,4.143967533333334,4.385725885714286,3.1504412999999993,2.5024332,1.7159286800000002,2.4694278545454544,1.7991817666666667
1996-10-16,1.1385032,-1.2577772,3.6215205333333333,3.5572495999999996,4.176550160000001,4.453163466666666,3.031471657142857,2.31723625,1.4645922666666669,2.32009888,1.6046208727272728,1.7846260333333333
1996-10-23,-3.6537264,4.8638372,4.3645112,4.9371931,5.117681600000001,3.3488488,2.487665314285714,1.5074678,2.453552888888889,1.6534286399999998,1.8455674545454543,2.498324033333333
1996-10-30,13.3789312,8.372402,7.800550533333333,7.311071600000001,4.75053928,3.512889266666666,2.2468729714285716,3.2194766,2.2460037777777777,2.3987386,3.0611852,3.5882406999999996
1996-11-06,3.3648963999999997,5.0108482,5.2883004,2.5937482999999997,1.5403470400000001,0.3923919333333333,1.7690790285714286,0.8554106499999998,1.1797978666666664,2.0305474,2.6993805454545456,1.8595203666666666
1996-11-13,6.653082,6.2499896,2.340055333333333,1.0901207,-0.19538512000000005,1.5089764666666667,0.5020113714285714,0.9111411,1.8863660444444441,2.63679392,1.7268749454545453,1.8073143999999999
1996-11-20,5.845068800000001,0.1817412,-0.7656801333333333,-1.9079297,0.48109424000000006,-0.5220318666666666,0.09166839999999998,1.29108715,2.190738977777778,1.2332787600000001,1.3636879999999998,2.268949566666666
1996-11-27,-5.4906924,-4.0769888000000005,-4.496395333333333,-0.8635967,-1.79837472,-0.8694169333333333,0.6387470857142857,1.7323315000000001,0.7193679111111111,0.9141505200000001,1.9424953818181818,2.1696915333333333
1996-12-04,-2.6657588,-4.0051597999999995,0.6737613333333334,-0.8790428999999998,0.05227064000000004,1.658349333333333,2.762428571428571,1.4941714499999998,1.6246771555555553,2.6849628400000007,2.8653666545454546,2.3118981666666665
1996-12-11,-5.3321836,2.3456686,-0.2875869333333333,0.7244818,2.51555264,3.660223733333333,2.0820332571428573,2.1548869500000003,3.273598044444444,3.4127359200000007,2.7587965818181823,2.3621935666666665
1996-12-18,10.042102,2.2495689999999997,2.7526836,4.482469,5.461860400000001,3.3199574666666662,3.2262692571428566,4.35091875,4.385748400000001,3.56893452,3.062466290909091,2.8951432666666665
1996-12-25,-5.6224104,-0.943139,2.5966677333333332,4.2909814,1.9549796800000006,2.0737418666666665,3.5242712000000003,3.667225,2.8398662666666663,2.35609932,2.2380218181818186,1.2330774333333332
1997-01-01,3.7762156,6.7318652,7.616025333333331,3.864989,3.6245026400000007,5.057172933333333,5.000856799999999,3.9030116500000003,3.2468920444444445,3.0276495199999998,1.8597812363636361,1.8919598666666666
1997-01-08,9.6978552,9.543021,3.899212133333333,3.5895927000000003,5.315652000000001,5.206989199999999,3.9227104571428564,3.1818228000000004,2.9450307555555555,1.6680946799999998,1.7199595636363636,-0.2141156333333333
1997-01-15,9.3946556,1.006776,1.5603759999999998,4.2263813,4.3143576,2.9650950666666667,2.2550973714285716,2.1043758500000003,0.7789777777777778,0.9251902400000002,-1.1120805090909092,-0.5656226
1997-01-22,-7.3774131999999994,-2.3527682000000003,2.507514,3.0476658999999997,1.6820774399999998,1.0677163333333333,1.0651884571428571,-0.29590345,-0.013950488888888859,-2.1609836000000002,-1.4694272727272728,-1.2555852333333335
1997-01-29,2.6659772,7.446892999999999,6.521611066666666,3.9467996,2.7568413599999997,2.472306133333333,0.7157200571428571,0.9065676000000001,-1.581206,-0.87839096,-0.6987870909090909,-0.22659576666666667
1997-02-05,12.232834400000002,8.452838,4.376422266666666,2.7819043,2.4357916800000003,0.3928463333333333,0.657319657142857,-2.1100719,-1.2701575111111112,-1.03303272,-0.48691520000000005,0.7026509999999999
1997-02-12,4.675557199999999,0.45211980000000007,-0.36286213333333334,-0.006480200000000009,-1.9674551999999998,-1.2641979333333333,-4.151438628571429,-2.95083005,-2.5006772,-1.7539860800000002,-0.34278658181818183,0.27255310000000005
1997-02-19,-3.7669264,-2.8772613999999996,-1.5622009333333333,-3.6233593,-2.4475977600000003,-5.61855,-4.036675314285715,-3.3941203000000004,-2.4644980444444444,-0.8402748800000001,-0.12270167272727275,0.6903012333333334
1997-02-26,-1.9922679999999997,-0.46216979999999996,-3.576400266666666,-2.1184247,-5.99018344,-4.0839288,-3.3439018857142857,-2.3051501,-0.5189327555555555,0.23753788000000006,1.0910381818181818,1.0966632333333333
1997-03-05,1.0705748000000002,-4.3678452,-2.1610478666666664,-6.9908709,-4.50383696,-3.5710322666666663,-2.3518800571428566,-0.33682454999999994,0.4832232888888888,1.3971644,1.374879527272727,1.5513930333333332
1997-03-12,-9.8050316,-3.7739157999999993,-9.672698933333331,-5.889967899999999,-4.49073144,-2.913848866666666,-0.5302616,0.4163030999999999,1.4388649777777776,1.4100078,1.5994168727272728,1.1691294666666665
1997-03-19,2.2497696,-9.6122164,-4.589382133333333,-3.1656562,-1.5384636000000003,1.0127100666666666,1.8733190857142856,2.8407175,2.652204444444444,2.7358444000000004,2.1626705090909093,3.0959963333333334
1997-03-26,-21.489954,-8.024245800000001,-4.985870533333332,-2.5000308999999996,0.75192672,1.7985076,2.9142090857142855,2.6922642499999996,2.7799277777777776,2.14425348,3.163312109090909,3.614667733333333
1997-04-02,5.4405296,3.2656182,3.8295694666666673,6.3121565,6.456020799999999,6.981404799999999,6.146708742857143,5.8135266,4.770175288888889,5.62859424,5.896946254545455,5.3582423
1997-04-09,1.0927536,3.0267388,6.6064267999999995,6.7148442,7.295598639999999,6.270824466666666,5.873041257142857,4.6921284,5.654449866666667,5.9464394,5.353169709090908,5.4252215999999995
1997-04-16,4.964008000000001,9.3656536,8.590660666666668,8.8477074,7.30787592,6.6708544,5.206667828571429,6.2243789000000005,6.485504000000001,5.77973452,5.820771127272727,5.472182666666665
1997-04-23,13.769392799999999,10.4065616,10.144844933333333,7.896027900000001,7.01427008,5.2491797333333325,6.406535828571429,6.67775125,5.872322488888888,5.908289600000001,5.5201148,6.074480866666667
1997-04-30,7.0429804,8.3328536,5.939314533333334,5.327208,3.5472205599999995,5.181667399999999,5.6671112,4.8878567,5.037699066666666,4.6982422800000005,5.378192618181819,4.900982399999999
1997-05-07,9.625771199999999,5.3902746,4.757465066666667,2.6748146999999998,4.810297920000001,5.4382145333333325,4.580062285714285,4.7868317000000005,4.437335555555555,5.2113434000000005,4.706146072727273,4.847592399999999
1997-05-14,1.1543640000000002,2.3256569999999996,0.3635489333333334,3.6151514000000002,4.611138640000001,3.7498198666666664,4.105994342857143,3.7982179500000006,4.728369377777778,4.21868884,4.413435672727273,4.2789446333333325
1997-05-21,3.4999948000000005,-0.029341000000000002,4.4374476,5.4769087,4.27042232,4.599583533333333,4.178145371428572,5.1786181000000004,4.564648977777777,4.747446640000001,4.574437454545455,2.8377263666666668
1997-05-28,-3.5619856,4.9046848,6.135792800000001,4.4637714,4.820271280000001,4.291602733333333,5.418605314285714,4.69786185,4.886122177777778,4.68187636,2.7774213818181814,3.1352379999999997
1997-06-04,13.3676888,10.982191,7.136957999999999,6.9143943,5.86149488,6.915056266666666,5.877992457142857,5.942781,5.5989747111111114,3.412866080000001,3.7458384727272733,2.4913594
1997-06-11,8.6027568,4.0276586,4.770101733333332,3.9926253000000003,5.632599119999999,4.637290666666667,4.888727828571429,4.63342385,2.311290533333333,2.78749476,1.5060628727272727,1.8631867999999996
1997-06-18,-0.5446472,2.8564524,2.458409066666666,4.8923418000000005,3.846696,4.272826466666666,4.070246514285714,1.529455,2.146450622222222,0.80179628,1.2561680363636363,0.8062122333333333
1997-06-25,6.249394,3.9551728,6.702199466666666,4.9428227,5.23498288,4.838173866666668,1.8245411999999999,2.4816691000000004,0.9503408444444444,1.4352776800000002,0.9281006545454545,1.6865907666666666
1997-07-02,1.6618236000000002,6.929047000000001,4.5082648,4.9824392,4.55687464,1.08784,1.9441022857142856,0.28861634999999997,0.9010142666666665,0.39662052000000003,1.2725044727272727,1.1952095666666667
1997-07-09,12.20124,5.935424,6.093102533333333,5.2848645,0.9780239200000003,1.996699133333333,0.09810239999999998,0.81154585,0.2614788,1.2386063200000001,1.1571799272727274,1.3856269333333333
1997-07-16,-0.32702440000000005,3.0423892,2.982560133333333,-1.8250996,-0.04204536000000002,-1.9172536666666664,-0.8140227999999999,-1.2296461500000002,0.02190995555555556,0.05438143999999999,0.40436960000000005,1.0022674333333332
1997-07-23,6.4139344000000005,4.6402208,-2.321174533333333,0.03262889999999996,-2.23188776,-0.8919045999999999,-1.3554558285714284,0.06859654999999999,0.09983928888888884,0.48060524,1.1262464,0.7130544333333333
1997-07-30,2.8666076,-6.687818799999999,-2.093033733333333,-4.3917032,-2.3515830400000004,-2.649141733333333,-0.8368209714285714,-0.6883724,-0.17761075555555556,0.5985303599999999,0.19588905454545458,0.24896346666666674
1997-08-06,-16.2430332,-4.5735072,-6.8117232,-3.6568518,-3.7532843199999997,-1.4553091333333332,-1.1976695999999998,-0.5597569,0.3447648888888888,-0.07301696000000003,0.00916890909090911,-1.7615349333333332
1997-08-13,7.0932012,-2.097025,0.539846,-0.6275815,1.5065016,1.3140614,1.6845201714285714,2.4213115,1.7255053333333332,1.6344413600000003,-0.44746730909090915,0.4137693999999999
1997-08-20,-11.2837584,-2.733962,-3.198816933333333,0.1117898,0.16016688,0.7849689333333333,1.7559339999999997,1.0570735,1.0313316888888888,-1.19688828,-0.1872031272727273,-1.5306803333333334
1997-08-27,5.8086308,0.8391843999999999,3.907600533333333,3.0189375999999997,3.1966092,3.9270222666666665,2.817783885714286,2.5684533,-0.07840520000000004,0.9201377599999999,-0.6464070545454547,0.7908372
1997-09-03,-4.128866,2.9575132,2.0895810666666668,2.5442133,3.5513520000000005,2.3199682,2.106232342857143,-0.8135877999999999,0.3777272444444444,-1.29108708,0.3355608,0.5279058000000001
1997-09-10,10.044845599999999,5.2004206,4.7713171999999995,5.4753235,3.61450808,3.150291933333334,-0.3355557714285714,0.9447270000000001,-0.9728698222222223,0.7843900400000001,0.9533412727272728,1.7292225666666667
1997-09-17,0.35704640000000004,2.1356746,3.9532157333333333,2.0078143,1.7724535200000002,-2.063980133333333,-0.3529086285714285,-2.34698545,-0.2409310222222222,0.04815571999999997,0.9775313090909091,0.6074801666666666
1997-09-24,3.909662,5.748503599999999,2.5565418666666666,2.1252322,-2.5490466400000003,-0.47204453333333335,-2.7341026285714283,-0.31649305000000005,0.013074311111111058,1.0388632000000002,0.6295604363636363,0.3920843666666667
1997-10-01,7.5900596,1.8818632000000002,1.5320349333333334,-4.162562899999999,-1.3477228799999998,-3.8411622,-0.9202443999999999,-0.47414290000000003,0.719640711111111,0.30128568,0.07215425454545457,-1.0960493333333332
1997-10-08,-3.825732,-1.4946038,-8.075795066666666,-3.5760328,-6.1198016,-2.3304508000000004,-1.6180562857142855,-0.1315329,-0.5019029333333332,-0.6744199200000001,-1.8824798909090907,-0.4364471333333333
1997-10-15,0.8380044,-10.1996574,-3.4920512,-6.693057999999999,-2.0313556,-1.2507111333333334,0.39491674285714284,-0.08809295000000006,-0.32562906666666663,-1.6885614,-0.1274506909090909,-0.3552990666666667
1997-10-22,-21.2394672,-5.658773200000001,-9.204885733333331,-2.7500395,-1.66975312,0.3192193333333333,-0.2229600571428571,-0.47407795,-1.972422311111111,-0.22725828000000003,-0.4671244,-0.6767197333333334
1997-10-29,9.916736,-3.1905542000000002,3.411711333333333,3.2226527,4.6328224,3.2834703999999992,2.4973403428571426,0.4417056999999999,2.1139239111111108,1.6172171200000003,1.2001540363636365,1.5173650666666665
1997-11-05,-16.298169599999998,0.1588638,0.9911696,3.3114164,1.9559240000000002,1.2596302666666666,-0.9130231428571429,1.13742215,0.6939048444444443,0.3273547599999999,0.7526344363636364,0.8911024999999999
1997-11-12,16.6128152,9.6343348,9.848838533333334,6.522546,4.77458224,1.6532525999999999,3.6292204000000003,2.81807845,2.174246888888889,2.45709064,2.4532560363636358,3.208278333333333
1997-11-19,2.6606908,6.470532400000001,3.1616411999999996,1.817382,-1.3359174400000002,1.4677171999999998,0.8491422857142857,0.37039674999999994,0.8846357777777776,1.0370814,1.9883248,2.252453066666666
1997-11-26,10.274466,3.4088942,1.5349909333333336,-2.3355143999999997,1.22871048,0.5463847333333334,0.041897657142857155,0.6611791,0.8553941777777777,1.91992856,2.214250436363636,2.401494033333333
1997-12-03,-3.4550336,-2.8398697999999998,-6.545373066666666,-1.0390214,-1.4044733600000001,-1.6676576666666665,-0.7158207999999999,-0.3256126,0.988274311111111,1.40511388,1.6827278545454547,1.8645797
1997-12-10,-2.2039155999999998,-8.0832202,-0.2355496,-0.8988025000000001,-1.3177947200000002,-0.26537826666666664,0.11614205714285714,1.5390712,1.9409959555555554,2.1925385200000003,2.344193563636363,2.2078138666666662
1997-12-17,-13.933483200000001,0.7720045999999999,-0.44588479999999997,-1.0845553,0.12983832000000003,0.5092037333333332,2.079489771428572,2.4644942,2.6864095999999997,2.8045486000000004,2.614593163636364,3.0982716
1997-12-24,15.4078296,6.2579496,3.180511733333333,3.6377067999999997,3.3919161600000005,4.743705800000001,4.803101942857142,4.76049605,4.66164471111111,4.26738,4.645042290909092,4.7582056999999995
1997-12-31,-2.8531724,-2.9107692000000003,-0.27100813333333335,0.40019119999999997,2.6209513600000003,3.0440732666666666,3.246837085714285,3.32493325,3.0353331111111106,3.5741141600000006,3.795604654545455,3.9298522
1998-01-07,-2.9583116,1.029169,1.4933044000000002,3.9974763,4.23092704,4.270666799999999,4.214701942857143,3.77860245,4.295484666666667,4.467721760000001,4.553725090909091,4.3406965
1998-01-14,5.0177376,3.7211057999999997,6.319379733333333,6.0327013,5.721577600000001,5.415660933333333,4.746757028571428,5.2081221,5.2987758666666664,5.310707880000002,5.009638218181818,4.375724433333334
1998-01-21,2.4278184,6.972011,6.371543599999999,5.897309699999999,5.49473672,4.701080666666667,5.234972457142857,5.33379175,5.343458933333333,5.00951256,4.318726909090909,4.456953499999999
1998-01-28,11.5140492,8.342632600000002,7.053452133333332,6.260782600000001,5.154601759999999,5.7012454,5.7470086857142855,5.70577425,5.294038399999999,4.50532524,4.638789163636363,4.594020633333333
1998-02-04,5.1732892,4.8245884,4.510962266666666,3.5658870999999994,4.53974512,4.7868298000000005,4.876988514285714,4.51753965,3.7276668444444447,3.9524794,3.9663019636363637,2.509846733333333
1998-02-11,4.4798992,4.1812097999999995,3.0298397333333336,4.380361100000001,4.70865304,4.826693066666666,4.422851942857143,3.54580335,3.8154818666666666,3.8440346400000007,2.2659192000000004,2.3665206333333333
1998-02-18,3.8872584000000003,2.3088248,4.3498528,4.7672473,4.897193680000001,4.414338133333333,3.413281314285715,3.7333262499999997,3.774353511111111,2.0457018400000004,2.1758924727272726,2.4014395333333334
1998-02-25,0.7261603999999999,4.5795656,5.0599158666666675,5.1484109,4.51771784,3.3315322666666662,3.7081763428571426,3.75685895,1.8373970222222222,2.00073112,2.2620243636363635,2.0407922333333333
1998-03-04,8.4337464,7.226049,6.621502533333332,5.464631000000001,3.8517591200000005,4.204414533333334,4.189093828571428,1.9756484,2.141726311111111,2.4149116,2.159359818181818,1.1517233333333334
1998-03-11,6.0211619999999995,5.7165486,4.475230666666667,2.7062076,3.3584780800000007,3.481770533333333,1.0534498285714284,1.3559025000000002,1.747094177777778,1.5330464400000001,0.4909732363636363,0.11546349999999998
1998-03-18,5.418945600000001,3.7078978,1.605120933333333,2.6955177999999997,2.9760248799999998,0.22715220000000003,0.6907033142857143,1.21380645,1.0351419999999998,-0.06140628000000002,-0.42089225454545454,0.4959919666666667
1998-03-25,1.9937672,-0.3026314,1.7875645333333332,2.3648431000000003,-0.8119012,-0.09825120000000001,0.611963257142857,0.4859039,-0.6717132888888888,-1.0063535600000002,0.0468934909090909,-0.14295306666666663
1998-04-01,-2.5968307999999998,1.685936,2.4895152000000005,-1.5127938,-0.5165252800000001,0.38147613333333336,0.27008685714285713,-1.0054702500000001,-1.3404223555555552,-0.1486478,-0.3381639636363637,0.44311919999999994
1998-04-08,5.972242400000001,5.0354084,-1.1492346666666666,0.005527500000000046,0.9791668000000001,0.7503015333333335,-0.7756962285714286,-1.18098515,0.12570524444444442,-0.10993104000000004,0.7219525818181818,1.0856818
1998-04-15,4.1004331999999994,-4.7086776,-1.9825102666666667,-0.26863000000000004,-0.29400975999999995,-1.9003765333333331,-2.2030682285714285,-0.6055226,-0.7863736888888889,0.19605347999999997,0.6403642545454545,1.0972291333333333
1998-04-22,-13.5159692,-5.0222478,-1.7236201333333332,-1.3918933000000002,-3.1002156,-3.2535068666666667,-1.2777366285714287,-1.3972480999999999,-0.23791102222222218,0.2941063199999999,0.8238717818181817,0.9702617333333333
1998-04-29,3.4723751999999997,4.1735578,2.650394933333333,-0.4956769000000001,-1.20098512,0.7613560666666667,0.33284748571428574,1.42028525,1.8266220444444443,2.25558304,2.284629527272727,1.7570124333333332
1998-05-06,4.8755124,2.2403122,-1.8171846666666664,-2.3677442,0.22115864,-0.18803973333333335,1.1298005142857144,1.6238656,2.1236071555555553,2.1692886800000006,1.604622509090909,0.29564373333333327
1998-05-13,-0.39389919999999995,-5.1623636,-4.7806448,-0.9405840000000001,-1.19875768,0.5073565999999999,1.1608781142857143,1.7808096,1.8695320444444445,1.27830344,-0.12008749090909093,-1.4488933666666666
1998-05-20,-9.9271408,-6.9709862,-1.1203976,-1.39809,0.68918112,1.4214419999999999,2.09286,2.1537892999999997,1.4653624444444444,-0.09151232000000002,-1.5436595636363637,-1.3391522
1998-05-27,-4.0153115999999995,3.2832996000000003,1.4458268,3.3444938,3.69253856,4.0976272,3.881128285714285,2.8910201499999997,1.0030354666666665,-0.70352364,-0.5565867636363636,-0.11324899999999999
1998-06-03,10.5823372,4.1766418,5.797749466666667,5.619193,5.719648080000001,5.1965091999999995,3.8769469142857136,1.6296653,-0.3361865777777777,-0.21136532000000002,0.24075469090909096,-0.20929319999999996
1998-06-10,-2.2252512,3.4083013999999996,3.9673093333333327,4.506388899999999,4.12164512,2.761417866666666,0.3524436571428571,-1.69957775,-1.409512488888889,-0.79244616,-1.1895289454545455,-4.152777566666667
1998-06-17,9.0425936,7.0652284,6.752354799999999,5.710454199999999,3.7606317600000003,0.7837255333333333,-1.6230274285714286,-1.30627615,-0.6321040444444443,-1.08489728,-4.32701690909091,-3.5016276333333334
1998-06-24,5.0830472,5.6039655999999995,4.597547466666666,2.4383632,-0.86933952,-3.4014368000000004,-2.7850730285714285,-1.8415388000000001,-2.2100864444444444,-5.66375132,-4.641702945454544,-2.9812518333333333
1998-07-01,6.127795600000001,4.3566458,1.5583348,-2.3564509,-5.09792504,-4.096486133333333,-2.831066,-3.1221023,-6.858249244444445,-5.61457564,-3.7147020363636365,-2.7941936333333333
1998-07-08,2.5866448,-0.725111,-5.1829746666666665,-7.9025221,-6.139350800000002,-4.3222628,-4.441705999999999,-8.4798213,-6.917712888888889,-4.69747392,-3.6039157090909093,-4.858168466666666
1998-07-15,-4.0357464,-9.066776,-11.397992133333332,-8.3200062,-5.703293200000001,-5.612467933333333,-10.060247885714285,-8.105393249999999,-5.506575288888889,-4.2228306,-5.534922254545456,-6.727948566666667
1998-07-22,-14.093993600000001,-15.0763074,-9.746159466666667,-6.1187931,-5.9267207200000005,-11.063428199999999,-8.685989085714285,-5.6897354,-4.243002177777778,-5.6842906,-6.9721991999999995,-5.232362066666666
